,date,playoff,HOME,AWAY,ELO_H,ELO_A,ELO_Ha,ELO_Aa,H_SCORE,A_SCORE,LAST_5_H,LAST_5_A,BACK_H,BACK_A,WL
6331,2023-11-26,,DEN,SAS,1616.38946,1310.270361,1617.935919,1308.723902,132,120,106.2,108.2,0,0,1
6332,2023-11-27,,DET,WAS,1304.480499,1364.454094,1286.276436,1382.658157,107,126,109.8,115.6,0,0,0
6333,2023-11-27,,IND,POR,1478.118214,1334.500412,1465.50946,1347.109166,110,114,134.4,103.2,0,1,0
6334,2023-11-27,,PHI,LAL,1629.444725,1544.563141,1642.411161,1531.596705,138,94,118.4,113.0,0,0,1
6335,2023-11-27,,UTA,NOP,1402.947005,1527.398544,1408.221538,1522.12401,114,112,114.8,116.4,0,0,1
6336,2023-11-27,,LAC,DEN,1515.37686,1617.935919,1505.734465,1627.578314,104,113,110.4,110.6,0,1,0
6337,2023-11-28,,BOS,CHI,1667.390897,1445.865872,1671.766817,1441.489951,124,97,109.6,104.2,0,0,1
6338,2023-11-28,,BRK,TOR,1510.148199,1516.938795,1518.139572,1508.947422,115,103,117.8,120.8,0,0,1
6339,2023-11-28,,CLE,ATL,1525.322761,1537.397074,1538.020523,1524.699312,128,105,111.8,130.8,0,0,1
6340,2023-11-28,,MIA,MIL,1605.741224,1579.483188,1593.124746,1592.099666,124,131,107.8,125.8,0,0,0
6341,2023-11-28,,NYK,CHO,1586.408083,1362.207787,1590.370304,1358.245567,115,91,111.0,112.4,0,0,1
6342,2023-11-28,,MIN,OKC,1593.270937,1590.757419,1596.956041,1587.072315,106,103,116.0,126.2,0,0,1
6343,2023-11-28,,DAL,HOU,1502.135462,1468.870263,1506.567078,1464.438647,121,115,112.0,107.2,0,0,1
6344,2023-11-28,,SAC,GSW,1551.035469,1532.809446,1553.517935,1530.326981,124,123,117.4,117.2,0,0,1
6345,2023-11-29,,DET,LAL,1286.276436,1531.596705,1275.597881,1542.275259,107,133,107.2,110.4,0,0,0
6346,2023-11-29,,ORL,WAS,1545.28783,1382.658157,1550.008125,1377.937862,139,120,124.2,121.0,0,0,1
6347,2023-11-29,,TOR,PHO,1508.947422,1569.632635,1516.184641,1562.395415,112,105,113.0,121.8,1,0,1
6348,2023-11-29,,MEM,UTA,1430.314954,1408.221538,1438.076104,1400.460388,105,91,99.4,112.0,0,0,1
6349,2023-11-29,,NOP,PHI,1522.12401,1642.411161,1533.287982,1631.24719,124,114,114.8,120.8,0,0,1
6350,2023-11-29,,DEN,HOU,1627.578314,1464.438647,1630.66857,1461.348392,134,124,111.4,110.2,0,1,1
6351,2023-11-29,,SAC,LAC,1553.517935,1505.734465,1533.076422,1526.175978,117,131,116.4,110.0,1,0,0
6352,2023-11-30,,CLE,POR,1538.020523,1347.109166,1518.088808,1367.040881,95,103,113.2,107.0,0,0,0
6353,2023-11-30,,BRK,CHO,1518.139572,1358.245567,1509.801599,1366.58354,128,129,117.8,110.8,0,0,0
6354,2023-11-30,,MIA,IND,1593.124746,1465.50946,1596.854804,1461.779402,142,132,113.2,130.0,0,0,1
6355,2023-11-30,,NYK,DET,1590.370304,1275.597881,1591.347147,1274.621038,118,112,110.0,108.6,0,1,1
6356,2023-11-30,,CHI,MIL,1441.489951,1592.099666,1451.525912,1582.063705,120,113,103.2,125.6,0,0,1
6357,2023-11-30,,MIN,UTA,1596.956041,1400.460388,1599.689908,1397.726521,101,90,113.0,102.8,0,1,1
6358,2023-11-30,,OKC,LAL,1587.072315,1542.275259,1596.881838,1532.465737,133,110,121.2,116.0,0,1,1
6359,2023-11-30,,SAS,ATL,1308.723902,1524.699312,1305.725752,1527.697462,135,137,108.2,128.6,0,0,0
6360,2023-11-30,,GSW,LAC,1530.326981,1526.175978,1535.387079,1521.115879,120,114,120.0,111.4,0,1,1
6361,2023-12-01,,ORL,WAS,1550.008125,1377.937862,1552.005087,1375.9409,130,125,126.4,119.2,0,0,1
6362,2023-12-01,,BOS,PHI,1671.766817,1631.24719,1676.050563,1626.963444,125,119,114.0,119.4,0,0,1
6363,2023-12-01,,DAL,MEM,1506.567078,1438.076104,1485.00916,1459.634022,94,108,110.2,96.4,0,0,0
6364,2023-12-01,,TOR,NYK,1516.184641,1591.347147,1502.791294,1604.740494,106,119,114.0,109.2,0,1,0
6365,2023-12-01,,NOP,SAS,1533.287982,1305.725752,1536.098918,1302.914816,121,106,113.8,113.6,0,1,1
6366,2023-12-01,,PHO,DEN,1562.395415,1630.66857,1552.231324,1640.832661,111,119,114.8,116.8,0,0,0
6367,2023-12-02,,LAC,GSW,1521.115879,1535.387079,1523.983546,1532.519412,113,112,112.4,119.4,0,0,1
6368,2023-12-02,,CHO,MIN,1366.58354,1599.689908,1362.148648,1604.1248,117,123,115.0,109.8,0,0,0
6369,2023-12-02,,BRK,ORL,1509.801599,1552.005087,1526.403992,1535.402693,129,101,123.6,127.2,0,1,1
6370,2023-12-02,,DET,CLE,1274.621038,1518.088808,1269.303113,1523.406733,101,110,108.4,107.8,0,0,0
6371,2023-12-02,,CHI,NOP,1451.525912,1536.098918,1458.825426,1528.799404,124,118,107.2,114.6,0,1,1
6372,2023-12-02,,MIA,IND,1596.854804,1461.779402,1570.501179,1488.133027,129,144,118.0,133.2,0,0,0
6373,2023-12-02,,MIL,ATL,1582.063705,1527.697462,1587.775696,1521.985472,132,121,119.8,125.6,0,0,1
6374,2023-12-02,,DAL,OKC,1485.00916,1596.881838,1477.610844,1604.280154,120,126,104.0,121.8,1,0,0
6375,2023-12-02,,PHO,MEM,1552.231324,1459.634022,1555.848674,1456.016672,116,109,113.0,98.0,1,1,1
6376,2023-12-02,,UTA,POR,1397.726521,1367.040881,1401.808251,1362.959151,118,113,101.0,109.4,0,0,1
6377,2023-12-02,,SAC,DEN,1533.076422,1640.832661,1541.031107,1632.877975,123,117,114.0,116.8,0,1,1
6378,2023-12-02,,LAL,HOU,1532.465737,1461.348392,1537.429422,1456.384706,107,97,111.8,114.2,0,0,1
6379,2023-12-04,,IND,BOS,1488.133027,1676.050563,1502.061541,1662.12205,122,112,130.6,115.4,0,0,1
6380,2023-12-04,,SAC,NOP,1541.031107,1528.799404,1526.069995,1543.760516,117,127,120.0,115.0,0,0,0
6381,2023-12-05,,MIL,NYK,1587.775696,1604.740494,1601.142185,1591.374004,146,122,123.0,113.0,0,0,1
6382,2023-12-05,,LAL,PHO,1537.429422,1555.848674,1541.467385,1551.810711,106,103,113.0,111.6,0,0,1
6383,2023-12-06,,CLE,ORL,1523.406733,1535.402693,1530.697202,1528.112223,121,111,110.6,122.6,0,0,1
6384,2023-12-06,,DET,MEM,1269.303113,1456.016672,1260.216764,1465.103021,102,116,108.0,101.6,0,0,0
6385,2023-12-06,,WAS,PHI,1375.9409,1626.963444,1372.23154,1630.672805,126,131,121.4,119.4,0,0,0
6386,2023-12-06,,ATL,BRK,1521.985472,1526.403992,1516.43437,1531.955093,113,114,120.4,120.4,0,0,0
6387,2023-12-06,,MIN,SAS,1604.1248,1302.914816,1605.366587,1301.673029,102,94,112.0,115.0,0,0,1
6388,2023-12-06,,TOR,MIA,1502.791294,1570.501179,1491.873381,1581.419092,103,112,108.8,118.0,0,0,0
6389,2023-12-06,,CHI,CHO,1458.825426,1362.148648,1463.46391,1357.510164,111,100,111.6,114.2,0,0,1
6390,2023-12-06,,HOU,OKC,1456.384706,1604.280154,1467.892901,1592.771959,110,101,110.4,120.2,0,0,1
6391,2023-12-06,,DAL,UTA,1477.610844,1401.808251,1492.541584,1386.877512,147,97,105.4,103.6,0,0,1
6392,2023-12-06,,GSW,POR,1532.519412,1362.959151,1534.338599,1361.139964,110,106,117.6,110.6,0,0,1
6393,2023-12-06,,LAC,DEN,1523.983546,1632.877975,1534.038052,1622.823468,111,102,113.8,123.0,0,0,1
6394,2023-12-08,,CHO,TOR,1357.510164,1491.873381,1363.82554,1485.558005,119,116,110.8,105.2,0,0,1
6395,2023-12-08,,ORL,DET,1528.112223,1260.216764,1531.915082,1256.413906,123,91,122.2,105.8,0,0,1
6396,2023-12-08,,PHI,ATL,1630.672805,1516.43437,1634.914425,1512.19275,125,114,125.8,115.8,0,0,1
6397,2023-12-08,,BOS,NYK,1662.12205,1591.374004,1667.094715,1586.40134,133,123,114.0,117.4,0,0,1
6398,2023-12-08,,BRK,WAS,1531.955093,1372.23154,1538.099881,1366.086752,124,97,120.8,121.0,0,0,1
6399,2023-12-08,,MEM,MIN,1465.103021,1605.366587,1449.143417,1621.32619,103,127,107.0,110.2,0,0,0
6400,2023-12-08,,MIA,CLE,1581.419092,1530.697202,1562.782272,1549.334022,99,111,120.8,111.8,0,0,0
6401,2023-12-08,,OKC,GSW,1592.771959,1534.338599,1595.229924,1531.880634,138,136,117.2,116.6,0,0,1
6402,2023-12-08,,SAS,CHI,1301.673029,1463.46391,1294.030131,1471.106808,112,121,113.4,112.2,0,0,0
6403,2023-12-08,,DEN,HOU,1622.823468,1467.892901,1604.285702,1486.430666,106,114,117.0,110.2,0,0,0
6404,2023-12-08,,PHO,SAC,1551.810711,1526.069995,1538.214106,1539.666601,106,114,110.2,121.0,0,0,0
6405,2023-12-08,,POR,DAL,1361.139964,1492.541584,1350.264795,1503.416753,112,125,107.6,114.0,0,0,0
6406,2023-12-08,,UTA,LAC,1386.877512,1534.038052,1376.155538,1544.760027,103,117,102.0,114.6,0,0,0
6407,2023-12-11,,CHO,MIA,1363.82554,1562.782272,1360.589988,1566.017824,114,116,111.2,121.2,0,0,0
6408,2023-12-11,,DET,IND,1256.413906,1505.190225,1251.576781,1510.02735,123,131,102.6,128.8,0,0,0
6409,2023-12-11,,ORL,CLE,1531.915082,1549.334022,1539.378358,1541.870747,104,94,120.8,113.0,0,0,1
6410,2023-12-11,,PHI,WAS,1634.914425,1366.086752,1639.784299,1361.216878,146,101,125.4,118.8,0,0,1
6411,2023-12-11,,ATL,DEN,1512.19275,1604.285702,1503.533784,1612.944668,122,129,118.0,115.6,0,0,0
6412,2023-12-11,,NYK,TOR,1586.40134,1485.558005,1589.590809,1482.368536,136,130,119.4,108.0,0,0,1
6413,2023-12-11,,HOU,SAS,1486.430666,1294.030131,1489.226933,1291.233864,93,82,112.0,113.4,0,0,1
6414,2023-12-11,,MEM,DAL,1449.143417,1503.416753,1439.268546,1513.291625,113,120,108.2,121.4,0,0,0
6415,2023-12-11,,MIL,CHI,1587.634707,1471.106808,1590.042341,1468.699174,133,129,126.0,114.6,0,0,1
6416,2023-12-11,,NOP,MIN,1514.500711,1621.32619,1527.687038,1608.139863,121,107,120.4,111.8,0,0,1
6417,2023-12-11,,OKC,UTA,1595.229924,1376.155538,1598.046355,1373.339107,134,120,120.2,99.8,0,0,1
6418,2023-12-11,,SAC,BRK,1539.666601,1538.099881,1547.77715,1529.989332,131,118,119.0,122.0,0,0,1
6419,2023-12-11,,LAC,POR,1544.760027,1350.264795,1546.526627,1348.498194,132,127,117.2,109.6,0,0,1
6420,2023-12-12,,BOS,CLE,1667.094715,1541.870747,1670.156436,1538.809026,120,113,121.4,106.2,0,1,1
6421,2023-12-12,,DAL,LAL,1513.291625,1581.105983,1517.567066,1576.830542,127,125,121.2,110.0,1,0,1
6422,2023-12-12,,CHI,DEN,1468.699174,1612.944668,1461.040965,1620.602877,106,114,121.0,114.6,1,1,0
6423,2023-12-12,,PHO,GSW,1538.214106,1531.880634,1541.837007,1528.257733,119,116,108.2,120.2,0,0,1
6424,2023-12-12,,LAC,SAC,1546.526627,1547.77715,1557.505361,1536.798416,119,99,117.4,120.4,1,1,1
6425,2023-12-13,,DET,PHI,1251.576781,1639.784299,1247.61895,1643.74213,111,129,105.8,127.0,0,0,0
6426,2023-12-13,,WAS,NOP,1361.216878,1527.687038,1348.603474,1540.300441,122,142,113.8,122.2,0,0,0
6427,2023-12-13,,MIA,CHO,1566.017824,1360.589988,1568.61979,1357.988022,115,104,119.6,115.8,0,0,1
6428,2023-12-13,,TOR,ATL,1482.368536,1503.533784,1488.51675,1497.38557,135,128,113.4,121.4,0,0,1
6429,2023-12-13,,HOU,MEM,1489.226933,1439.268546,1495.718146,1432.777333,117,104,107.6,109.8,0,0,1
6430,2023-12-13,,MIL,IND,1590.042341,1510.02735,1595.930644,1504.139047,140,126,131.0,127.8,0,0,1
6431,2023-12-13,,SAS,LAL,1291.233864,1576.830542,1288.744336,1579.320071,119,122,105.8,116.2,0,1,0
6432,2023-12-13,,PHO,BRK,1541.837007,1529.989332,1532.729266,1539.097073,112,116,111.0,122.6,1,0,0
6433,2023-12-13,,UTA,NYK,1373.339107,1589.590809,1382.561733,1580.368183,117,113,105.6,123.6,0,0,1
6434,2023-12-14,,BOS,CLE,1670.156436,1538.809026,1673.587631,1535.37783,116,107,122.8,109.8,0,0,1
6435,2023-12-14,,MIA,CHI,1568.61979,1461.040965,1551.905196,1477.75556,116,124,114.2,118.2,1,0,0
6436,2023-12-14,,DAL,MIN,1517.567066,1608.139863,1501.804531,1623.902399,101,119,127.8,112.0,0,0,0
6437,2023-12-14,,DEN,BRK,1620.602877,1539.097073,1628.814009,1530.885941,124,101,113.6,120.2,0,1,1
6438,2023-12-14,,POR,UTA,1348.498194,1382.561733,1337.115789,1393.944139,114,122,112.2,111.0,0,1,0
6439,2023-12-14,,SAC,OKC,1536.798416,1598.046355,1542.865995,1591.978776,128,123,116.8,126.4,0,0,1
6440,2023-12-14,,LAC,GSW,1557.505361,1528.257733,1562.806622,1522.956471,121,113,118.4,118.8,0,0,1
6441,2023-12-15,,CHO,NOP,1357.988022,1540.300441,1352.921051,1545.367412,107,112,110.8,125.8,0,0,0
6442,2023-12-15,,PHI,DET,1643.74213,1247.61895,1645.526433,1245.834647,124,92,130.0,105.6,0,0,1
6443,2023-12-15,,WAS,IND,1348.603474,1504.139047,1364.196466,1488.546055,137,123,114.2,131.0,0,0,1
6444,2023-12-15,,BOS,ORL,1673.587631,1539.378358,1678.674099,1534.29189,128,111,121.2,113.8,1,0,1
6445,2023-12-15,,SAS,LAL,1288.744336,1579.320071,1311.498383,1556.566024,129,115,102.6,114.0,0,0,1
6446,2023-12-15,,TOR,ATL,1488.51675,1497.38557,1465.548599,1520.353722,104,125,118.0,119.6,0,0,0
6447,2023-12-15,,MEM,HOU,1432.777333,1495.718146,1423.186259,1505.30922,96,103,109.0,106.2,0,0,0
6448,2023-12-15,,PHO,NYK,1532.729266,1580.368183,1515.154694,1597.942755,122,139,111.2,122.6,0,0,0
6449,2023-12-16,,MIL,DET,1595.930644,1245.834647,1598.280451,1243.484839,146,114,132.8,103.8,0,1,1
6450,2023-12-16,,CHO,PHI,1352.921051,1645.526433,1338.568691,1659.878793,82,135,108.8,131.0,1,1,0
6451,2023-12-16,,CLE,ATL,1535.37783,1520.353722,1541.035851,1514.695701,127,119,109.2,120.4,0,1,1
6452,2023-12-16,,MIA,CHI,1551.905196,1477.75556,1554.182218,1475.478537,118,116,111.6,118.2,0,0,1
6453,2023-12-16,,MIN,IND,1623.902399,1488.546055,1629.159595,1483.288859,127,109,115.6,129.2,0,1,1
6454,2023-12-16,,GSW,BRK,1522.956471,1530.885941,1527.321526,1526.520886,124,120,117.4,114.6,0,0,1
6455,2023-12-16,,DEN,OKC,1628.814009,1591.978776,1622.574716,1598.218069,117,118,115.0,124.4,0,0,0
6456,2023-12-16,,POR,DAL,1337.115789,1501.804531,1328.573334,1510.346985,120,131,114.4,124.0,0,0,0
6457,2023-12-16,,SAC,UTA,1542.865995,1393.944139,1548.311376,1388.498759,125,104,117.8,111.8,0,0,1
6458,2023-12-16,,LAC,NYK,1562.806622,1597.942755,1576.380851,1584.368526,144,122,120.0,126.6,0,1,1
6459,2023-12-17,,BOS,ORL,1678.674099,1534.29189,1683.495132,1529.470857,114,97,121.8,110.0,0,0,1
6460,2023-12-17,,SAS,NOP,1311.498383,1545.367412,1297.216062,1559.649732,110,146,107.2,124.0,0,0,0
6461,2023-12-17,,MIL,HOU,1598.280451,1505.30922,1602.457984,1501.131687,128,119,139.4,107.4,1,0,1
6462,2023-12-17,,PHO,WAS,1515.154694,1364.196466,1517.164866,1362.186294,112,108,112.4,116.6,0,0,1
6463,2023-12-17,,POR,GSW,1328.573334,1527.321526,1324.334456,1531.560404,114,118,115.8,119.8,1,1,0
6464,2023-12-18,,CLE,HOU,1541.035851,1501.131687,1544.945681,1497.221857,135,130,110.4,109.2,0,1,1
6465,2023-12-18,,IND,LAC,1483.288859,1576.380851,1464.190957,1595.478753,127,151,122.2,126.6,0,0,0
6466,2023-12-18,,PHI,CHI,1659.878793,1475.478537,1646.17121,1489.186121,104,108,131.8,119.2,0,0,0
6467,2023-12-18,,ATL,DET,1514.695701,1243.484839,1515.954495,1242.226045,130,124,121.6,106.2,0,0,1
6468,2023-12-18,,MIA,MIN,1554.182218,1629.159595,1547.264673,1636.077141,108,112,112.8,116.4,0,0,0
6469,2023-12-18,,TOR,CHO,1465.548599,1338.568691,1470.4039,1333.71339,114,99,117.6,105.2,0,0,1
6470,2023-12-18,,OKC,MEM,1598.218069,1423.186259,1602.632329,1418.771999,116,97,122.8,106.4,0,0,1
6471,2023-12-18,,DEN,DAL,1622.574716,1510.346985,1630.248899,1502.672802,130,104,118.0,120.8,0,0,1
6472,2023-12-18,,UTA,BRK,1388.498759,1526.520886,1405.25244,1509.767204,125,108,113.2,115.8,0,0,1
6473,2023-12-18,,SAC,WAS,1548.311376,1362.186294,1551.369905,1359.127765,143,131,119.4,113.0,0,1,1
6474,2023-12-18,,LAL,NYK,1556.566024,1584.368526,1547.567212,1593.367338,109,114,115.0,126.6,0,0,0
6475,2023-12-19,,NOP,MEM,1559.649732,1418.771999,1550.072769,1428.348962,113,115,129.6,102.6,0,1,0
6476,2023-12-19,,MIL,SAS,1602.457984,1297.216062,1604.094766,1295.57928,132,119,138.6,110.4,0,0,1
6477,2023-12-19,,GSW,BOS,1531.560404,1683.495132,1540.82543,1674.230106,132,126,121.4,122.2,0,0,1
6478,2023-12-19,,POR,PHO,1324.334456,1517.164866,1333.920531,1507.578791,109,104,117.4,114.2,0,0,1
6479,2023-12-20,,CLE,UTA,1544.945681,1405.25244,1548.008957,1402.189165,124,116,115.2,117.6,0,0,1
6480,2023-12-20,,IND,CHO,1464.190957,1333.71339,1472.120683,1325.783664,144,113,123.2,101.2,0,0,1
6481,2023-12-20,,ORL,MIA,1529.470857,1547.264673,1516.631585,1560.103945,106,115,109.2,114.6,0,0,0
6482,2023-12-20,,PHI,MIN,1646.17121,1636.077141,1654.366662,1627.881689,127,113,127.6,118.4,0,0,1
6483,2023-12-20,,BRK,NYK,1509.767204,1593.367338,1492.993512,1610.14103,102,121,112.6,124.8,0,0,0
6484,2023-12-20,,TOR,DEN,1470.4039,1630.248899,1462.699184,1637.953614,104,113,119.8,122.8,0,0,0
6485,2023-12-20,,CHI,LAL,1489.186121,1547.567212,1501.16966,1535.583673,124,108,116.6,115.4,0,0,1
6486,2023-12-20,,HOU,ATL,1497.221857,1515.954495,1486.157046,1527.019305,127,134,112.4,124.8,0,0,0
6487,2023-12-20,,DAL,LAC,1502.672802,1595.478753,1492.67994,1605.471615,111,120,116.6,133.4,0,0,0
6488,2023-12-20,,SAC,BOS,1551.369905,1674.230106,1533.779339,1691.820672,119,144,125.2,120.8,0,1,0
6489,2023-12-21,,DET,UTA,1242.226045,1402.189165,1235.042915,1409.372295,111,119,112.8,116.8,0,1,0
6490,2023-12-21,,CLE,NOP,1548.008957,1550.072769,1526.146435,1571.935292,104,123,121.2,126.8,1,0,0
6491,2023-12-21,,CHI,SAS,1501.16966,1295.57928,1504.901691,1291.847248,114,95,115.6,111.8,1,0,1
6492,2023-12-21,,MEM,IND,1428.348962,1472.120683,1438.193096,1462.276548,116,103,105.0,125.8,0,1,1
6493,2023-12-21,,MIL,ORL,1604.094766,1516.631585,1606.884948,1513.841404,118,114,135.8,108.2,0,1,1
6494,2023-12-21,,OKC,LAC,1602.632329,1605.471615,1613.302012,1594.801933,134,115,125.8,131.0,0,1,1
6495,2023-12-21,,MIN,LAL,1627.881689,1535.583673,1631.504478,1531.960884,118,111,115.6,115.8,1,1,1
6496,2023-12-21,,POR,WAS,1333.920531,1359.127765,1328.709939,1364.338357,117,118,116.8,119.8,0,0,0
6497,2023-12-22,,PHI,TOR,1654.366662,1462.699184,1657.012616,1460.05323,121,111,123.8,117.4,0,0,1
6498,2023-12-22,,BRK,DEN,1492.993512,1637.953614,1487.074653,1643.872474,117,122,109.4,119.6,0,0,0
6499,2023-12-22,,HOU,DAL,1486.157046,1492.67994,1499.682688,1479.154299,122,96,119.2,114.8,0,0,1
6500,2023-12-22,,MIA,ATL,1560.103945,1527.019305,1565.687078,1521.436172,122,113,114.4,127.2,0,0,1
6501,2023-12-22,,GSW,WAS,1540.82543,1364.338357,1543.876045,1361.287742,129,118,120.6,123.2,0,1,1
6502,2023-12-22,,SAC,PHO,1533.779339,1507.578791,1541.751807,1499.606323,120,105,122.8,113.8,0,0,1
6503,2023-12-23,,NYK,MIL,1610.14103,1606.884948,1587.934182,1629.091796,111,130,121.8,132.8,0,0,0
6504,2023-12-23,,LAC,BOS,1594.801933,1691.820672,1569.018879,1717.603725,108,145,130.2,125.6,0,0,0
6505,2023-12-23,,CHO,DEN,1325.783664,1643.872474,1322.606672,1647.049466,95,102,101.0,121.2,0,1,0
6506,2023-12-23,,IND,ORL,1462.276548,1513.841404,1452.312429,1523.805523,110,117,121.2,106.4,0,0,0
6507,2023-12-23,,NOP,HOU,1571.935292,1499.682688,1563.760028,1507.857951,104,106,127.2,120.2,0,1,0
6508,2023-12-23,,ATL,MEM,1521.436172,1438.193096,1507.995018,1451.63425,119,125,124.2,105.6,1,0,0
6509,2023-12-23,,BRK,DET,1487.074653,1235.042915,1489.075714,1233.041854,126,115,109.6,110.4,1,0,1
6510,2023-12-23,,TOR,UTA,1460.05323,1409.372295,1446.580602,1422.844923,119,126,113.6,117.2,1,0,0
6511,2023-12-23,,CHI,CLE,1504.901691,1526.146435,1488.115927,1542.932199,95,109,117.2,119.4,0,0,0
6512,2023-12-23,,OKC,LAL,1613.302012,1531.960884,1596.460513,1548.802383,120,129,125.0,113.0,0,0,0
6513,2023-12-23,,DAL,SAS,1479.154299,1291.847248,1484.161015,1286.840532,144,119,108.6,114.4,1,0,1
6514,2023-12-23,,GSW,POR,1543.876045,1328.709939,1547.542277,1325.043706,126,106,123.2,114.8,1,0,1
6515,2023-12-23,,SAC,MIN,1541.751807,1631.504478,1529.673475,1643.582811,98,110,127.0,117.8,1,0,0
6516,2023-12-25,,NYK,MIL,1587.934182,1629.091796,1594.620845,1622.405133,129,122,121.4,130.8,0,0,1
6517,2023-12-25,,DEN,GSW,1647.049466,1547.542277,1650.260589,1544.331154,120,114,116.8,125.8,0,0,1
6518,2023-12-25,,LAL,BOS,1548.802383,1717.603725,1540.405658,1726.00045,115,126,114.4,131.4,0,0,0
6519,2023-12-25,,MIA,PHI,1565.687078,1657.012616,1573.174821,1649.524873,119,113,115.8,122.2,0,0,1
6520,2023-12-25,,PHO,DAL,1499.606323,1484.161015,1480.893353,1502.873985,114,128,111.0,117.2,0,0,0
6521,2023-12-26,,DET,BRK,1233.041854,1489.075714,1229.062566,1493.055002,112,118,111.2,114.6,0,0,0
6522,2023-12-26,,WAS,ORL,1361.287742,1523.805523,1354.180237,1530.913028,119,127,122.4,109.0,0,0,0
6523,2023-12-26,,CHI,ATL,1488.115927,1507.995018,1493.230763,1502.880183,118,113,111.4,123.0,0,0,1
6524,2023-12-26,,HOU,IND,1507.857951,1452.312429,1495.316887,1464.853493,117,123,120.8,118.6,0,0,0
6525,2023-12-26,,NOP,MEM,1563.760028,1451.63425,1556.241318,1459.15296,115,116,119.6,109.8,0,0,0
6526,2023-12-26,,OKC,MIN,1596.460513,1643.582811,1611.177406,1628.865918,129,106,122.2,116.0,0,0,1
6527,2023-12-26,,SAS,UTA,1286.840532,1422.844923,1276.698008,1432.987447,118,130,114.4,118.0,0,0,0
6528,2023-12-26,,POR,SAC,1325.043706,1529.673475,1345.702812,1509.014368,130,113,113.2,121.0,0,0,1
6529,2023-12-26,,LAC,CHO,1569.018879,1322.606672,1570.845373,1320.780178,113,104,127.6,99.2,0,0,1
6530,2023-12-27,,ORL,PHI,1530.913028,1649.524873,1515.636853,1664.801048,92,112,112.2,120.0,1,0,0
6531,2023-12-27,,WAS,TOR,1354.180237,1446.580602,1331.700357,1469.060482,102,132,118.8,110.4,1,0,0
6532,2023-12-27,,BRK,MIL,1493.055002,1622.405133,1477.388361,1638.071774,122,144,114.2,126.0,1,0,0
6533,2023-12-27,,HOU,PHO,1495.316887,1480.893353,1474.921778,1501.288463,113,129,120.4,111.4,1,0,0
6534,2023-12-27,,OKC,NYK,1611.177406,1594.620845,1617.201293,1588.596958,129,120,123.4,119.4,1,0,1
6535,2023-12-27,,DAL,CLE,1502.873985,1542.932199,1495.998598,1549.807585,110,113,116.6,119.8,0,0,0
6536,2023-12-28,,BOS,DET,1726.00045,1229.062566,1726.326826,1228.73619,128,122,131.0,115.2,0,0,1
6537,2023-12-28,,CHI,IND,1493.230763,1464.853493,1472.023708,1486.060548,104,120,111.8,121.4,0,0,0
6538,2023-12-28,,MIN,DAL,1628.865918,1495.998598,1632.04104,1492.823476,118,110,111.8,117.8,0,1,1
6539,2023-12-28,,NOP,UTA,1556.241318,1432.987447,1559.334524,1429.894241,112,105,120.2,123.2,0,0,1
6540,2023-12-28,,DEN,MEM,1650.260589,1459.15296,1656.783067,1452.630482,142,105,117.4,113.8,0,0,1
6541,2023-12-28,,GSW,MIA,1544.331154,1573.174821,1529.500315,1588.00566,102,114,123.8,116.4,0,0,0
6542,2023-12-28,,POR,SAS,1345.702812,1276.698008,1325.139039,1297.261781,105,118,115.2,112.2,0,0,0
6543,2023-12-28,,LAL,CHO,1540.405658,1320.780178,1544.105369,1317.080467,133,112,114.4,98.6,0,0,1
6544,2023-12-29,,ORL,NYK,1515.636853,1588.596958,1524.424558,1579.809253,117,108,111.2,119.0,0,0,1
6545,2023-12-29,,WAS,BRK,1331.700357,1477.388361,1340.775835,1468.312883,110,104,117.6,117.0,0,0,1
6546,2023-12-29,,ATL,SAC,1502.880183,1509.014368,1491.385097,1520.509455,110,117,121.8,118.6,0,0,0
6547,2023-12-29,,BOS,TOR,1726.326826,1469.060482,1727.179012,1468.208296,120,118,133.8,116.0,1,0,1
6548,2023-12-29,,CLE,MIL,1549.807585,1638.071774,1540.332751,1647.546609,111,119,117.0,129.2,0,0,0
6549,2023-12-29,,HOU,PHI,1474.921778,1664.801048,1470.514812,1669.208014,127,131,117.0,115.4,0,0,0
6550,2023-12-29,,DEN,OKC,1656.783067,1617.201293,1626.120119,1647.864241,93,119,119.8,125.6,1,0,0
6551,2023-12-29,,PHO,CHO,1501.288463,1317.080467,1504.704764,1313.664166,133,119,112.8,104.6,0,1,1
6552,2023-12-29,,POR,SAS,1325.139039,1297.261781,1329.682745,1292.718075,134,128,113.4,113.8,1,1,1
6553,2023-12-29,,LAC,MEM,1570.845373,1452.630482,1575.000994,1448.474861,117,106,121.4,115.4,0,1,1
6554,2023-12-30,,UTA,MIA,1429.894241,1588.00566,1440.994162,1576.905739,117,109,119.2,115.6,0,0,1
6555,2023-12-30,,DET,TOR,1228.73619,1468.208296,1236.247986,1460.696499,129,127,116.8,116.8,0,1,1
6556,2023-12-30,,IND,NYK,1486.060548,1579.809253,1498.627992,1567.24181,140,126,120.0,117.8,0,1,1
6557,2023-12-30,,CHI,PHI,1472.023708,1669.208014,1488.931702,1652.300019,105,92,111.0,120.8,0,1,1
6558,2023-12-30,,MIN,LAL,1632.04104,1544.105369,1634.167736,1541.978673,108,106,113.0,119.2,0,0,1
