,date,HOME,AWAY,ELO_H,ELO_A,H_SCORE,A_SCORE,LAST_5_H,LAST_5_A,A_SCORE,BACK_H,BACK_A,WL
5365,2/11/2023,CLE,CHI,1621.915865,1500.543703,97,89,119,113,89,1,0,1
5366,2/11/2023,GSW,LAL,1560.791831,1469.264973,103,109,122.6,120.6,109,0,0,0
5367,2/11/2023,SAC,DAL,1510.976067,1538.860751,133,128,118.4,116,128,1,1,1
5368,2/12/2023,BOS,MEM,1640.707419,1586.844583,119,109,115.4,112,109,0,0,1
5369,2/12/2023,TOR,DET,1514.673695,1343.019884,119,118,115.8,108,118,0,0,1
5370,2/13/2023,CLE,SAS,1625.286864,1285.82357,117,109,112.8,112.8,109,0,0,1
5371,2/13/2023,IND,UTA,1404.86619,1469.412798,117,123,107.6,115.8,123,0,0,0
5372,2/13/2023,CHA,ATL,1375.028031,1539.343116,144,138,110,114.2,138,0,0,1
5373,2/13/2023,PHI,HOU,1592.796264,1288.260663,123,104,110.6,115,104,0,0,1
5374,2/13/2023,NYK,BKN,1535.381461,1542.022739,124,106,114.4,113.4,106,0,0,1
5375,2/13/2023,MIA,DEN,1573.140418,1607.20922,108,112,107.8,119,112,0,0,0
5376,2/13/2023,CHI,ORL,1497.172704,1458.754218,91,100,108,112.4,100,0,0,0
5377,2/13/2023,OKC,NOP,1528.516052,1500.399046,100,103,128.8,119.2,103,0,0,0
5378,2/13/2023,DAL,MIN,1533.56877,1525.312592,121,124,119.4,122,124,0,0,0
5379,2/13/2023,POR,LAL,1450.501802,1482.976238,127,115,121.4,116.6,115,0,0,1
5380,2/13/2023,GSW,WAS,1547.080566,1502.662137,135,126,120.4,115,126,0,0,1
5381,2/14/2023,TOR,ORL,1515.823239,1473.844044,123,113,114,107,113,0,1,1
5382,2/14/2023,MIL,BOS,1615.994665,1646.103605,131,125,118,111.4,125,0,0,1
5383,2/14/2023,PHO,SAC,1543.344592,1516.268048,120,109,112.4,124.2,109,0,0,1
5384,2/14/2023,POR,WAS,1459.422616,1497.368042,101,126,122,117,126,1,1,0
5385,2/14/2023,LAC,GSW,1522.247134,1552.374662,134,124,114.6,124,124,0,1,1
5386,2/15/2023,CHA,SAS,1384.672281,1284.832073,120,110,116.4,109.6,110,0,0,1
5387,2/15/2023,IND,CHI,1396.09844,1482.082877,117,113,109.6,100.4,113,0,0,1
5388,2/15/2023,PHI,CLE,1594.916712,1626.278361,118,112,107.8,111.8,112,0,0,1
5389,2/15/2023,BKN,MIA,1531.569762,1565.211917,116,105,109.6,108.6,105,0,0,1
5390,2/15/2023,ATL,NYK,1529.698866,1545.834439,101,122,118.8,113.6,122,0,0,0
5391,2/15/2023,BOS,DET,1640.233953,1341.87034,127,109,117.6,108,109,1,0,1
5392,2/15/2023,OKC,HOU,1520.088774,1286.140214,133,96,127.6,113.6,96,0,0,1
5393,2/15/2023,MEM,UTA,1581.448398,1478.180547,117,111,111.4,118.8,111,0,0,1
5394,2/15/2023,DEN,DAL,1615.137721,1525.600356,118,109,115.8,121,109,0,0,1
5395,2/15/2023,LAL,NOP,1474.055425,1508.826323,120,102,117.2,118.6,102,0,0,1
5396,2/16/2023,CHI,MIL,1476.080794,1621.864316,100,112,97.4,123,112,1,0,0
5397,2/16/2023,MIN,WAS,1533.281006,1521.106707,106,114,122.8,117.6,114,0,0,0
5398,2/16/2023,PHO,LAC,1549.83876,1530.12497,107,116,115.2,120.4,116,0,0,0
5399,2/23/2023,CLE,DEN,1620.377727,1619.387798,109,115,111.4,119.8,115,0,0,0
5400,2/23/2023,ORL,DET,1468.134507,1339.75234,108,106,105.8,109.8,106,0,0,1
5401,2/23/2023,IND,BOS,1402.100524,1642.351953,138,142,112.4,120.8,142,0,0,0
5402,2/23/2023,PHI,MEM,1600.817346,1584.598867,110,105,112,112.2,105,0,0,1
5403,2/23/2023,TOR,NOP,1521.532776,1497.037324,115,110,115.2,112.8,110,0,0,1
5404,2/23/2023,DAL,SAS,1521.350278,1280.529922,142,116,118,110.8,116,0,0,1
5405,2/23/2023,UTA,OKC,1475.030078,1525.224842,120,119,118.8,123.6,119,0,0,1
5406,2/23/2023,SAC,POR,1509.77388,1435.683951,133,116,125.2,118,116,0,0,1
5407,2/23/2023,LAL,GSW,1485.844424,1544.496825,124,111,116,125,111,0,0,1
5408,2/24/2023,WAS,NYK,1534.194067,1568.302632,109,115,122.2,116.4,115,0,0,0
5409,2/24/2023,MIL,MIA,1631.618704,1556.728781,128,99,120.8,106.6,99,0,0,1
5410,2/24/2023,ATL,CLE,1507.230673,1609.586716,136,119,117.4,110.6,119,0,1,1
5411,2/24/2023,CHI,BKN,1466.326406,1540.052897,131,87,99.6,109.6,87,0,0,1
5412,2/24/2023,MIN,CHA,1520.193645,1388.974432,113,121,118.4,117.8,121,0,0,0
5413,2/24/2023,GSW,HOU,1534.041227,1281.004146,116,101,119,108.6,101,1,0,1
5414,2/24/2023,PHO,OKC,1535.504957,1521.891232,124,115,113.4,124.6,115,0,1,1
5415,2/24/2023,LAC,SAC,1544.458773,1516.678546,175,176,116.8,123.8,176,0,1,0
5416,2/25/2023,DET,TOR,1338.02252,1525.73282,91,95,111.2,117,95,0,0,0
5417,2/25/2023,ORL,IND,1469.864327,1398.592555,108,121,107.8,117.8,121,0,0,0
5418,2/25/2023,CHA,MIA,1406.59794,1546.711937,108,103,121.2,103.2,103,1,1,1
5419,2/25/2023,NYK,NOP,1577.995487,1492.83728,128,106,119,107.6,106,1,0,1
5420,2/25/2023,MEM,DEN,1580.237021,1630.17881,112,94,112.6,113.6,94,0,0,1
5421,2/25/2023,PHI,BOS,1605.179192,1645.859922,107,110,114.2,128,110,0,0,0
5422,2/25/2023,UTA,SAS,1478.363688,1276.710512,118,102,119.2,114.4,102,0,0,1
5423,2/26/2023,MIL,PHO,1641.635549,1541.6097,104,101,121,115,101,0,0,1
5424,2/26/2023,ATL,BKN,1522.005321,1513.780433,129,127,123.2,104.6,127,0,0,1
5425,2/26/2023,CHI,WAS,1492.59887,1524.501213,102,82,104.8,120.4,82,0,0,1
5426,2/26/2023,DAL,LAL,1525.169688,1496.300022,108,111,124.4,114.8,111,0,0,0
5427,2/26/2023,CLE,TOR,1594.812068,1530.181516,118,93,110.8,113.6,93,0,1,1
5428,2/26/2023,OKC,SAC,1515.786489,1522.765659,115,124,121,133,124,0,0,0
5429,2/26/2023,GSW,MIN,1536.473891,1502.570137,109,104,117.8,118.6,104,0,0,1
5430,2/26/2023,POR,HOU,1428.779284,1278.571482,131,114,119.6,104.8,114,0,0,1
5431,2/26/2023,DEN,LAC,1617.630177,1538.37166,134,124,111.6,127,124,1,0,1
5432,2/27/2023,PHI,MIA,1598.317613,1538.60549,99,101,111.8,104.4,101,0,0,0
5433,2/27/2023,CHA,DET,1414.704387,1333.573824,117,106,119.6,112.4,106,0,0,1
5434,2/27/2023,NYK,BOS,1585.8099,1652.721501,109,94,123,124.6,94,0,0,1
5435,2/27/2023,NOP,ORL,1485.022867,1449.183791,93,101,105.6,106.4,101,0,0,0
5436,2/28/2023,BKN,MIL,1510.675628,1643.951044,104,118,106.8,118.8,118,0,0,0
5437,2/28/2023,ATL,WAS,1525.110126,1511.973488,116,119,125.8,111.4,119,0,0,0
5438,2/28/2023,TOR,CHI,1520.71674,1505.126595,104,98,109,107.4,98,0,0,1
5439,2/28/2023,MEM,LAL,1592.785654,1504.74477,121,109,114.2,115.8,109,0,0,1
5440,2/28/2023,HOU,DEN,1273.897216,1622.398993,112,133,102,114.6,133,0,0,0
5441,2/28/2023,OKC,SAC,1502.519844,1536.032304,117,123,116.4,135,123,0,0,0
5442,2/28/2023,DAL,IND,1516.72494,1419.273092,122,124,121.6,121.2,124,0,0,0
5443,2/28/2023,UTA,SAS,1481.755984,1273.318217,94,102,118.4,108.6,102,0,0,0
5444,2/28/2023,GSW,POR,1540.495028,1433.45355,123,105,119,120.8,105,0,0,1
5445,2/28/2023,LAC,MIN,1533.602843,1498.549,101,108,131,110.8,108,0,0,0
5446,3/1/2023,CHA,PHO,1419.717811,1539.294205,91,105,122,113.8,105,0,0,0
5447,3/1/2023,DET,CHI,1328.560399,1500.320081,115,117,106,108.8,117,0,1,0
5448,3/1/2023,NYK,BKN,1597.680786,1499.34367,142,118,119.6,108,118,0,1,1
5449,3/1/2023,MIA,PHI,1546.526272,1590.396831,96,119,103.2,111.4,119,0,0,0
5450,3/1/2023,BOS,CLE,1640.850615,1604.276843,117,113,119.6,115,113,0,0,1
5451,3/1/2023,HOU,MEM,1268.439667,1597.904524,99,113,105.4,112.8,113,1,1,0
5452,3/1/2023,OKC,LAL,1492.808592,1499.6259,117,123,119.8,115.8,123,1,1,0
5453,3/1/2023,MIL,ORL,1655.283002,1463.1614,139,117,118.6,106,117,1,0,1
5454,3/1/2023,POR,NOP,1427.366426,1471.045258,110,121,116,102.8,121,1,0,0
5455,3/2/2023,WAS,TOR,1520.054251,1525.523255,119,108,110,106,108,0,0,1
5456,3/2/2023,DAL,PHI,1508.036482,1612.344531,133,126,120.4,110.6,126,0,1,1
5457,3/2/2023,SAS,IND,1293.933149,1427.961549,110,99,107.8,123.4,99,0,0,1
5458,3/2/2023,GSW,LAC,1546.582153,1520.678883,115,91,116.6,130,91,0,0,1
5459,3/3/2023,CHA,ORL,1407.767216,1458.707969,106,117,111.4,109.4,117,0,0,0
5460,3/3/2023,ATL,POR,1517.029363,1413.982493,129,111,124,112.6,111,0,0,1
5461,3/3/2023,BOS,BKN,1644.419589,1491.564669,105,115,118,110.4,115,0,0,0
5462,3/3/2023,OKC,UTA,1482.264231,1461.141052,130,103,116.6,113.2,103,0,0,1
5463,3/3/2023,MIA,NYK,1524.578572,1605.459787,120,122,100.8,123.2,122,0,0,0
5464,3/3/2023,CHI,PHO,1503.959017,1551.2448,104,125,109.6,111.4,125,0,0,0
5465,3/3/2023,DEN,MEM,1627.856542,1602.483107,113,97,118.8,113.6,97,0,0,1
5466,3/3/2023,SAC,LAC,1545.743557,1509.636561,128,127,133,121.4,127,0,1,1
5467,3/3/2023,GSW,NOP,1557.624475,1484.429191,108,99,114.8,106.4,99,1,0,1
5468,3/3/2023,LAL,MIN,1510.170261,1511.47296,102,110,117.4,111,110,0,0,0
5469,3/4/2023,WAS,TOR,1527.572834,1518.004672,109,116,108.6,103,116,0,0,0
5470,3/4/2023,CLE,DET,1600.707869,1324.921463,114,90,114.2,105.4,90,0,0,1
5471,3/4/2023,MIA,ATL,1519.401909,1523.241545,117,109,103.8,122.2,109,1,1,1
5472,3/4/2023,SAS,HOU,1306.357782,1263.861085,110,122,108,104.4,122,0,0,0
5473,3/4/2023,MIL,PHI,1659.736433,1603.798002,130,133,120.2,112.2,133,0,0,0
5474,3/4/2023,SAC,MIN,1548.029474,1524.057937,134,138,136.8,108.2,138,1,1,0
5475,3/5/2023,DAL,PHO,1516.583011,1571.602701,126,130,122.8,112.4,130,0,0,0
5476,3/5/2023,CHI,IND,1483.601116,1415.536916,122,125,110.4,119.8,125,0,0,0
5477,3/5/2023,LAL,GSW,1497.585284,1562.233102,113,105,113.8,114.2,105,0,0,1
5478,3/5/2023,BKN,CHA,1512.66145,1394.698336,102,86,110.2,108.6,86,0,0,1
5479,3/5/2023,ORL,POR,1471.776849,1407.77031,119,122,110.2,114.6,122,0,0,0
5480,3/5/2023,OKC,UTA,1494.544048,1448.861234,129,119,118.8,109.2,119,0,0,1
5481,3/5/2023,HOU,SAS,1282.097978,1288.12089,142,110,109.6,108,110,1,1,1
5482,3/5/2023,WAS,MIL,1515.536553,1650.660276,111,117,107.6,123.8,117,1,1,0
5483,3/5/2023,BOS,NYK,1623.322809,1610.63645,129,131,113.6,123.2,131,0,0,0
5484,3/5/2023,LAC,MEM,1507.350643,1594.126471,135,129,123.6,109.6,129,0,0,1
5485,3/6/2023,CLE,BOS,1603.660318,1616.347727,118,114,114.6,111,114,0,1,1
5486,3/6/2023,IND,PHI,1424.897518,1612.874159,143,147,121.4,116.8,147,1,0,0
5487,3/6/2023,DET,POR,1321.969015,1417.035637,104,110,101.6,115.8,110,0,1,0
5488,3/6/2023,MIA,ATL,1525.557074,1517.08638,130,128,107.4,123.8,128,0,0,1
5489,3/6/2023,DEN,TOR,1636.213177,1530.040952,118,113,117.8,103.2,113,0,0,1
5490,3/6/2023,SAC,NOP,1538.604881,1479.820564,123,108,137,105.8,108,0,0,1
5491,3/7/2023,ORL,MIL,1462.511522,1657.423873,123,134,112.4,121.6,134,0,0,0
5492,3/7/2023,DET,WAS,1314.095419,1508.772957,117,119,101.2,108,119,1,0,0
5493,3/7/2023,NYK,CHA,1617.611532,1389.385815,105,112,126.4,101.6,112,0,0,0
5494,3/7/2023,MIN,PHI,1533.48253,1617.317717,94,117,114.6,124.8,117,0,1,0
5495,3/7/2023,HOU,BKN,1297.785079,1517.973971,96,118,117.8,113.2,118,0,0,0
5496,3/7/2023,OKC,GSW,1500.154571,1554.298846,137,128,121.6,112,128,0,0,1
5497,3/7/2023,DAL,UTA,1509.177945,1443.250711,120,116,126.2,110.8,116,0,0,1
5498,3/7/2023,LAL,MEM,1505.519539,1586.765797,112,103,111.6,114.4,103,0,0,1
5499,3/8/2023,WAS,ATL,1512.070044,1513.984995,120,122,115.4,122.2,122,1,0,0
5500,3/8/2023,BOS,POR,1611.891353,1424.909233,115,93,111.8,111.6,93,0,0,1
5501,3/8/2023,NOP,DAL,1472.983283,1512.280545,113,106,105.4,121.8,106,0,1,1
5502,3/8/2023,MIA,CLE,1528.658459,1608.116691,100,104,112.8,116.4,104,0,0,0
5503,3/8/2023,DEN,CHI,1639.038278,1474.240514,96,117,118.4,108.6,117,0,0,0
5504,3/8/2023,PHO,OKC,1579.007768,1508.311858,132,101,117,126,101,0,1,1
5505,3/8/2023,LAC,TOR,1514.711318,1527.215852,108,100,115.6,106.8,100,0,0,1
5506,3/9/2023,IND,HOU,1420.453959,1287.126463,134,125,122.4,114.2,125,0,0,1
5507,3/9/2023,ORL,UTA,1455.005509,1440.148111,124,131,115.4,110,131,0,0,0
5508,3/9/2023,DET,CHA,1310.798333,1409.206498,103,113,106.4,102.4,113,0,0,0
5509,3/9/2023,MEM,GSW,1577.692986,1546.141559,131,110,112.6,115.8,110,0,0,1
5510,3/9/2023,MIL,BKN,1664.929886,1528.632587,118,113,127.6,111.4,113,0,0,1
5511,3/9/2023,SAC,NYK,1545.442161,1597.790848,122,117,126.4,121.8,117,0,0,1
5512,3/10/2023,WAS,ATL,1505.384616,1520.670423,107,114,115.6,120.8,114,0,0,0
5513,3/10/2023,PHI,POR,1636.473787,1420.328319,120,119,128.4,109.2,119,0,0,1
5514,3/10/2023,SAS,DEN,1272.433788,1603.723561,128,120,106.8,118.8,120,0,0,1
5515,3/10/2023,MIA,CLE,1521.848696,1614.926454,119,115,112.6,113.4,115,0,0,1
5516,3/10/2023,MIN,BKN,1514.326461,1526.215431,123,124,110.8,113.2,124,0,1,0
5517,3/10/2023,LAL,TOR,1514.59235,1520.823318,122,112,111.8,108.2,112,0,0,1
5518,3/11/2023,LAC,NYK,1521.103851,1591.935851,106,95,112.4,123.4,95,0,0,1
5519,3/11/2023,CHA,UTA,1419.644853,1452.367759,111,119,101.6,112.6,119,0,0,0
5520,3/11/2023,DET,IND,1300.359977,1423.849778,115,121,105.8,125,121,0,0,0
5521,3/11/2023,ORL,MIA,1442.78586,1528.01294,126,114,120,117.2,114,0,1,1
5522,3/11/2023,ATL,BOS,1531.85257,1616.472267,125,134,120.4,116,134,1,0,0
5523,3/11/2023,MEM,DAL,1587.483303,1505.645086,112,108,114.6,121.4,108,0,0,1
5524,3/11/2023,HOU,CHI,1283.730645,1509.555231,111,119,116.8,111.6,119,0,0,0
5525,3/11/2023,GSW,MIL,1536.351243,1667.347042,125,116,113.2,127.6,116,0,0,1
5526,3/11/2023,NOP,OKC,1479.618742,1497.578678,96,110,106.8,122.8,110,0,0,0
5527,3/11/2023,PHO,SAC,1589.740948,1551.297158,119,128,118.6,126,128,0,0,0
5528,3/12/2023,DEN,BKN,1586.097336,1531.643587,120,122,116,114.4,122,0,0,0
5529,3/12/2023,CHA,CLE,1408.213847,1608.762211,108,114,105.6,112.8,114,1,0,0
5530,3/12/2023,PHI,WAS,1637.373508,1494.202469,112,93,128.6,113.2,93,0,0,1
5531,3/12/2023,NOP,POR,1462.662356,1419.428598,127,110,107.4,111,110,1,0,1
5532,3/12/2023,SAS,OKC,1290.060013,1514.535064,90,102,112,121.4,102,0,1,0
5533,3/12/2023,LAL,NYK,1521.701847,1582.076804,108,112,114.4,114,112,0,1,0
5534,3/13/2023,DET,IND,1293.28226,1430.927495,117,97,105.8,124.4,97,0,0,1
5535,3/13/2023,MIA,UTA,1517.001336,1463.798766,119,115,116,117.6,115,0,0,1
5536,3/13/2023,DAL,MEM,1502.775713,1590.352676,88,104,118.6,114.4,104,0,0,0
5537,3/13/2023,ATL,MIN,1521.5615,1508.898305,115,136,119.6,114.6,136,0,0,0
5538,3/13/2023,HOU,BOS,1278.34496,1626.763337,111,109,119.2,119.4,109,0,0,1
5539,3/13/2023,SAC,MIL,1566.388011,1656.477598,124,133,127,123,133,0,0,0
5540,3/13/2023,GSW,PHO,1547.220686,1574.650095,123,112,115.2,122.2,112,0,0,1
5541,3/14/2023,WAS,DET,1488.96602,1311.99397,117,97,110,111.2,97,0,1,1
5542,3/14/2023,CHA,CLE,1403.072123,1613.903934,104,120,106,113,120,0,0,0
5543,3/14/2023,TOR,DEN,1513.713821,1578.283036,125,110,109.8,113.4,110,0,0,1
5544,3/14/2023,OKC,BKN,1521.480437,1539.457887,121,107,115.8,115.8,107,0,0,1
5545,3/14/2023,NOP,LAL,1470.673618,1514.428738,108,123,108.6,111.4,123,0,0,0
5546,3/14/2023,SAS,ORL,1283.11464,1453.797464,132,114,109.6,121.8,114,0,0,1
5547,3/14/2023,POR,NYK,1411.417336,1589.349914,107,123,110.8,112,123,0,0,0
5548,3/14/2023,PHO,MIL,1566.385657,1666.569013,104,116,123.6,123.6,116,1,1,0
5549,3/15/2023,MIA,MEM,1520.300341,1605.059898,138,119,116.4,115.8,119,0,0,1
5550,3/15/2023,CLE,PHI,1622.832368,1642.609957,109,118,114.2,125.8,118,1,0,0
5551,3/15/2023,MIN,BOS,1533.361522,1617.031614,102,104,120.2,120.2,104,0,0,0
5552,3/15/2023,HOU,LAL,1288.076684,1530.789047,114,110,117,115.6,110,0,1,1
5553,3/15/2023,CHI,SAC,1514.940915,1556.296597,114,117,115.8,126.2,117,0,0,0
5554,3/15/2023,SAS,DAL,1302.497641,1488.068491,128,137,114,109.6,137,1,0,0
5555,3/15/2023,LAC,GSW,1530.962898,1555.485124,134,126,113.4,118.2,126,0,0,1
5556,3/16/2023,DET,DEN,1307.467896,1566.521197,100,119,109.8,112.8,119,0,0,0
5557,3/16/2023,TOR,OKC,1525.475661,1530.752502,128,111,113.2,114.2,111,0,0,1
5558,3/16/2023,BKN,SAC,1530.185821,1563.143216,96,101,116.8,122.8,101,0,1,0
5559,3/16/2023,MIL,IND,1678.197382,1412.215785,123,139,123.4,124,139,0,0,0
5560,3/16/2023,PHO,ORL,1554.757289,1434.414463,116,113,119.4,121.2,113,0,0,1
5561,3/17/2023,CHA,PHI,1394.14369,1655.371197,82,121,109.6,122.8,121,0,0,0
5562,3/17/2023,ATL,GSW,1497.098283,1548.754199,127,119,120.8,122.4,119,0,0,1
5563,3/17/2023,CLE,WAS,1610.071128,1493.492094,117,94,112.4,111.2,94,0,0,1
5564,3/17/2023,CHI,MIN,1508.094296,1528.235759,139,131,115.2,118.6,131,0,0,1
5565,3/17/2023,HOU,NOP,1297.994261,1454.313309,114,112,111.4,110.4,112,0,0,1
5566,3/17/2023,SAS,MEM,1295.58694,1590.126949,120,126,117.6,113.8,126,0,0,0
5567,3/17/2023,POR,BOS,1401.103393,1622.157377,112,126,107.8,115.2,126,0,0,0
5568,3/17/2023,LAL,DAL,1520.87147,1494.979193,110,111,115,111.8,111,0,0,0
5569,3/18/2023,NYK,DEN,1599.663857,1574.538725,116,110,110.4,113,110,0,0,1
5570,3/18/2023,LAC,ORL,1537.693823,1432.327671,108,113,122,120,113,0,0,0
5571,3/18/2023,IND,PHI,1447.662021,1668.680139,121,141,126.8,117.6,141,0,1,0
5572,3/18/2023,TOR,MIN,1535.468559,1521.629407,122,107,115.6,117.2,107,0,1,1
5573,3/18/2023,MEM,GSW,1593.419582,1541.221473,133,119,118.4,120.6,119,1,1,1
5574,3/18/2023,WAS,SAC,1486.615456,1571.996799,118,132,106.2,118.4,132,1,0,0
5575,3/18/2023,CHI,MIA,1514.700647,1535.23329,113,99,122.2,118,99,1,0,1
5576,3/18/2023,UTA,BOS,1460.499761,1629.955525,118,117,120,117.6,117,0,1,1
5577,3/19/2023,OKC,PHO,1520.759604,1556.844081,124,120,109,116.6,120,0,0,1
5578,3/19/2023,BKN,DEN,1521.332238,1569.937021,102,108,112.4,115.8,108,0,1,0
5579,3/19/2023,SAS,ATL,1292.294307,1504.631009,126,118,119.6,120.6,118,0,0,1
5580,3/19/2023,DET,MIA,1299.450367,1525.859103,100,112,106.4,117.8,112,0,1,0
5581,3/19/2023,HOU,NOP,1303.867184,1448.440386,107,117,115,111.2,117,0,0,0
5582,3/19/2023,MIL,TOR,1642.751145,1543.903804,118,111,121.2,117.4,111,0,1,1
5583,3/19/2023,POR,LAC,1393.305245,1524.804175,102,117,108.2,118.2,117,0,1,0
5584,3/19/2023,LAL,ORL,1514.816017,1445.217319,111,105,114.6,118,105,0,1,1
5585,3/20/2023,PHI,CHI,1678.613261,1524.074833,105,109,122.4,120.4,109,0,0,0
5586,3/20/2023,CHA,IND,1380.834748,1437.728899,115,109,103.6,122.4,109,0,0,1
5587,3/20/2023,NYK,MIN,1604.265561,1513.194162,134,140,112.6,119.8,140,0,0,0
5588,3/20/2023,HOU,GSW,1295.12548,1534.480089,108,121,111.4,122.4,121,1,0,0
5589,3/20/2023,MEM,DAL,1600.160966,1501.034645,112,108,118.8,110,108,0,0,1
5590,3/20/2023,UTA,SAC,1465.62381,1585.557928,128,120,119.8,120.4,120,0,0,1
5591,3/21/2023,ORL,WAS,1441.491095,1473.054327,122,112,114.2,105.8,112,0,0,1
5592,3/21/2023,ATL,DET,1491.537572,1292.56652,129,107,119.8,105.8,107,0,0,1
5593,3/21/2023,BKN,CLE,1512.083632,1616.947767,109,115,110.2,115,115,0,0,0
5594,3/21/2023,NOP,SAS,1457.18209,1305.387744,119,84,112,119.2,84,0,0,1
5595,3/21/2023,SAC,BOS,1575.802693,1624.831475,109,132,118.8,118,132,1,0,0
5596,3/21/2023,LAC,OKC,1536.749348,1525.681785,100,101,114.6,113.6,101,0,0,0
5597,3/22/2023,WAS,DEN,1465.128824,1579.185627,104,118,106.8,113.4,118,1,0,0
5598,3/22/2023,MIA,NYK,1532.742951,1590.569156,127,120,116.4,116,120,0,0,1
5599,3/22/2023,TOR,IND,1540.398605,1431.17662,114,118,119.6,117.4,118,0,0,0
5600,3/22/2023,DAL,GSW,1498.403297,1541.30509,125,127,110.4,121.6,127,0,0,0
5601,3/22/2023,MEM,HOU,1602.792314,1288.300479,130,125,118.8,110.8,125,0,0,1
5602,3/22/2023,MIN,ATL,1526.890567,1495.825906,125,124,123.2,122.8,124,0,1,1
5603,3/22/2023,CHI,PHI,1536.977122,1665.710973,91,116,118.8,119.4,116,0,0,0
5604,3/22/2023,MIL,SAS,1646.256344,1297.642277,130,94,121.2,118,94,0,1,1
5605,3/22/2023,UTA,POR,1475.379045,1381.360072,115,127,122.2,110,127,0,0,0
5606,3/22/2023,LAL,PHO,1518.542242,1551.9219,122,111,112.4,114.2,111,0,0,1
5607,3/23/2023,ORL,NYK,1449.416597,1583.414004,111,106,113.4,121,106,0,1,1
5608,3/23/2023,BKN,CLE,1504.48871,1624.542689,114,116,107.2,115,116,0,0,0
5609,3/23/2023,NOP,CHA,1464.927557,1387.387027,115,96,116.6,104,96,0,0,1
5610,3/23/2023,LAC,OKC,1530.94157,1531.489563,127,105,113,111.8,105,0,0,1
5611,3/24/2023,WAS,SAS,1452.924466,1295.057317,136,124,109,110.4,124,0,0,1
5612,3/24/2023,BOS,IND,1646.411645,1442.863441,120,95,117.6,116.8,95,0,0,1
5613,3/24/2023,TOR,DET,1528.711785,1288.278186,118,97,120,104.2,97,0,0,1
5614,3/24/2023,MEM,HOU,1603.682782,1287.410011,151,114,124,113.6,114,0,0,1
5615,3/24/2023,DAL,CHA,1492.51548,1380.060824,109,117,113.8,101,117,0,1,0
5616,3/24/2023,UTA,MIL,1454.623941,1648.841304,116,144,119,124,144,0,0,0
5617,3/24/2023,POR,CHI,1402.115177,1519.782439,96,124,111.6,113.2,124,0,0,0
5618,3/24/2023,SAC,PHO,1554.222523,1543.448071,135,127,115.8,112.6,127,0,0,1
5619,3/24/2023,GSW,PHI,1547.192906,1682.905655,120,112,122.4,120.2,112,0,0,1
5620,3/24/2023,LAL,OKC,1527.01607,1519.789889,116,111,115.2,112.4,111,0,1,1
5621,3/25/2023,ATL,IND,1493.485686,1438.285652,143,130,122.6,116.4,130,0,1,1
5622,3/25/2023,MIA,BKN,1539.898102,1500.007327,100,129,119,105.6,129,0,0,0
5623,3/25/2023,DEN,MIL,1591.389985,1663.061979,129,106,113,126.2,106,0,1,1
5624,3/25/2023,SAC,UTA,1559.990169,1440.403265,121,113,119.4,118.4,113,1,1,1
5625,3/25/2023,PHO,PHI,1537.680425,1672.601981,125,105,115.6,119,105,1,1,1
5626,3/25/2023,LAC,NOP,1542.641244,1472.25376,110,131,117.2,114.2,131,0,0,0
5627,3/26/2023,CHA,DAL,1396.962674,1475.613631,110,104,102.8,118,104,0,0,1
5628,3/26/2023,LAL,CHI,1531.558344,1539.248923,108,118,113.8,115.2,118,0,0,0
5629,3/26/2023,ORL,BKN,1457.356352,1533.21016,119,106,112.8,110,106,0,1,1
5630,3/26/2023,TOR,WAS,1532.001816,1456.489014,114,104,118.6,112.8,104,0,0,1
5631,3/26/2023,BOS,SAS,1650.989434,1291.492769,137,93,119.8,109.6,93,0,0,1
5632,3/26/2023,CLE,HOU,1629.024072,1284.216629,108,91,115.4,113.6,91,0,0,1
5633,3/26/2023,ATL,MEM,1499.81629,1606.876164,119,123,128.2,130.4,123,1,0,0
5634,3/26/2023,POR,OKC,1382.648693,1515.247616,112,118,108.8,110.4,118,0,0,0
5635,3/26/2023,GSW,MIN,1557.49658,1529.230788,96,99,121.2,121,99,0,0,0
5636,3/27/2023,IND,DAL,1431.955047,1468.477344,104,127,114.6,111.4,127,0,1,0
5637,3/27/2023,DET,MIL,1284.988155,1646.831433,117,126,100.2,124.2,126,0,0,0
5638,3/27/2023,NYK,HOU,1575.474249,1282.666952,137,115,119.8,109,115,0,1,1
5639,3/27/2023,UTA,PHO,1437.000987,1556.219521,103,117,118,119.8,117,0,0,0
5640,3/27/2023,DEN,PHI,1607.620532,1654.062885,116,111,116.8,115.8,111,0,0,1
5641,3/27/2023,SAC,MIN,1563.392448,1537.661518,115,119,123.4,120.4,119,0,1,0
5642,3/27/2023,POR,NOP,1375.817535,1500.795282,90,124,109.8,118.8,124,1,0,0
5643,3/27/2023,LAC,CHI,1514.099722,1553.362798,124,112,112.4,111,112,0,1,1
5644,3/28/2023,WAS,BOS,1451.631268,1653.802356,130,111,114.8,126.4,111,0,0,1
5645,3/28/2023,ATL,CLE,1493.655212,1630.573749,120,118,126.6,113,118,0,0,1
5646,3/28/2023,TOR,MIA,1536.859562,1506.69527,106,92,115.8,115.2,92,0,0,1
5647,3/28/2023,MEM,ORL,1613.037242,1468.542866,113,108,129.8,114,108,0,0,1
5648,3/28/2023,OKC,CHA,1522.078774,1404.09896,134,137,111.8,104,137,0,0,0
